parse_cycles,queue_cycles
16408,200956
14288,81576
13709,85009
11880,119476
17295,46748
14421,84647
20024,114055
10726,66186
16010,79443
12047,127701
10442,74300
10831,100779
9955,105835
12589,83975
10463,48979
15919,107689
18860,82555
10137,98896
18176,135736
12142,73681
11533,70748
18758,171454
13086,73138
11339,76794
24465,57925
12642,92367
12277,83852
19153,68797
11778,82707
12566,165643
13602,212423
11213,37701
25489,108032
9540,74294
10041,35833
13650,68820
13881,158358
16592,157745
17894,176640
14006,59374
11861,85109
13926,142396
12499,73493
8260,189266
16518,109932
9876,70368
16355,71013
12381,59251
10757,97702
12329,54426
12802,160706
17280,63572
7836,138559
14480,197593
9458,53166
13084,67489
11401,58417
21962,88937
16423,116887
12653,76979
7369,96093
12776,80795
18374,58796
13349,68481
16042,71206
13533,225346
13174,128641
11748,31542
11214,113078
15731,164102
11436,101152
10960,57152
13597,49337
10012,277040
21272,141143
10908,127755
8001,106543
14548,87091
14133,100797
11702,85150
13888,113475
10342,130226
14051,67160
8965,191462
14759,134470
15439,121546
13691,110324
8433,89091
10918,54015
8732,91692
13120,99077
15883,91102
13069,58004
13013,56631
18137,207005
19205,53289
15754,57580
15895,96328
10957,106771
5140,181301
13119,76325
24645,124322
15348,122015
17723,119360
10234,53099
15047,82947
11162,98952
12157,113468
11701,74823
16770,50391
13061,95536
13079,166210
8849,58673
11724,154347
12523,105254
11281,117670
16347,205770
9268,84969
12783,59110
17977,72395
14993,66644
13707,58239
13214,73820
12548,77435
13955,101654
10808,124184
9472,41104
17475,71403
16824,90807
19010,171571
12743,96832
17726,110697
13155,107059
12400,58246
10744,132626
14301,104567
14944,46172
11998,67957
14674,135070
16332,96844
15650,97375
13089,170913
10384,136254
14182,196418
14103,100141
13913,127370
5857,139204
12416,70508
11983,167962
13577,130783
10182,67016
9974,176777
13424,127575
15310,88679
13428,68767
12586,135635
19947,155534
16386,85194
12728,68516
8526,72688
9192,114929
20353,57529
11379,63624
15080,78426
8041,76126
21927,75156
8589,54093
11356,62851
10960,81583
8698,140771
12780,42000
12569,135563
22034,77705
12027,59892
16922,99458
11944,96540
9821,144153
13687,51259
12726,95340
5945,31295
9122,107062
10364,97612
12624,136286
11605,76528
12947,189079
12387,76094
9934,120660
13235,49172
13629,78437
10516,125263
13181,122373
20566,88541
19685,58138
9683,73084
12012,55152
13127,190977
12288,98955
15209,125607
10519,112221
11442,97418
18496,89137
11350,222432
17820,212295
12956,129147
11929,58062
7969,89264
17300,58714
13916,169304
10724,71757
12371,74043
23054,90717
8922,90709
12074,53664
12114,71234
15097,66940
13829,205091
12734,48497
11149,84523
17422,140389
19250,104449
12361,36891
12181,48501
11062,150629
14110,134561
6599,167881
13832,95481
15918,71767
12648,59936
13434,188493
17114,51082
18352,104975
14588,175927
12046,119774
9714,156012
12142,77397
8514,162853
13584,72745
14136,75625
18821,87369
11531,71962
10342,75571
11660,29189
9294,78660
10017,99054
10500,92254
17769,101484
12214,49592
15495,144130
7714,114602
13486,208506
19258,87528
11971,65791
19626,71979
17818,106112
15532,32679
9861,54915
10251,84651
12551,42071
14619,90664
9129,83290
11814,157791
11808,65719
18724,176560
10377,74190
12402,78518
12741,179933
9595,126608
8302,107509
16050,47158
11199,87132
16064,102621
8866,128944
11288,121117
11186,195291
13525,93414
20320,40083
14529,73628
11401,48647
13014,54483
10502,117028
7929,57767
15556,89956
18198,106050
14486,121223
8038,52573
21455,109409
8178,62287
15182,185671
13097,91192
9006,218627
17929,165318
12320,138914
7425,129700
14694,62189
9259,148075
14600,148274
17443,79637
8764,114821
15827,97349
9607,55105
12761,104792
16405,159208
14105,165216
12026,162935
16713,96131
6631,59357
15057,192813
10422,38362
9626,58045
13055,221384
10147,70210
10789,108570
13739,179242
11041,299672
11811,92662
15915,129340
11882,66034
13473,114520
12424,70637
17792,120054
10753,61923
13088,149549
16941,102016
10187,90261
7772,72714
14450,65330
16885,88312
13681,58987
11474,127897
15864,144841
11288,71734
18746,103965
16266,137629
12656,399170
7763,67986
10936,61334
11123,121157
14410,131248
12474,98394
16208,136471
12867,160991
17362,105287
11701,87463
10349,63852
13502,97867
12870,85693
10845,61926
21465,82531
17762,47763
12560,151366
9039,214118
13647,103118
12782,140829
14139,135479
11900,69274
19653,98432
9473,124679
14299,66157
15997,117081
9114,158629
6919,119928
11321,106378
13937,103562
18109,167263
12607,168753
10324,83850
11283,206220
12814,97630
11810,128780
13264,204870
12894,55164
12873,48670
16819,65084
14324,64722
10549,45293
12109,113059
12092,128952
11936,70122
11606,118222
16244,163796
14483,73197
12049,73673
13948,67689
20578,106718
13496,87292
14019,103872
10393,104441
13401,146167
12401,95119
16479,65419
12046,109642
23333,122559
19527,63419
8692,163534
14801,104517
10406,102674
15282,86600
14574,101818
9339,102371
15573,66215
13121,71250
8997,317577
16195,137636
14677,120721
11146,179597
16628,57402
11457,102634
15298,43086
18008,121254
14455,89075
16567,85064
12076,38545
11936,219259
18905,68663
12974,151245
10816,88740
8168,51905
10305,62077
11923,89164
12817,92344
11069,105414
12314,65172
10439,207999
13672,74043
15563,160656
9924,61049
10793,43384
11645,78841
10565,117939
11617,129800
12775,94685
10732,54696
11414,73015
10254,99076
16250,156834
17507,106150
16937,344615
12156,152344
14597,77634
12154,73693
18166,86909
13776,103625
12635,96308
11574,74591
14271,160080
12760,55601
11401,74066
13150,136317
8809,129210
7714,55938
14337,55689
13496,154476
10179,69448
17124,79776
13768,72028
12774,66492
9836,129748
17877,157766
15499,67114
11195,100686
12941,117538
10690,181409
19676,37294
17373,114077
8795,111222
10195,91634
14071,57883
18787,72652
9033,68739
7312,102713
18859,151037
14597,49702
10779,62776
9312,41627
15533,308069
14422,88620
9979,99317
16132,131030
20750,58807
15331,120153
11017,61679
14255,119943
11951,59854
9796,109263
14841,184367
8381,135449
7918,92462
18891,114377
14004,55676
12513,132292
18223,90715
16116,105474
10360,102553
20526,97345
15976,144105
9664,77632
16525,120726
13443,65509
8530,105311
11602,161290
14426,104654
14632,109727
11576,110600
18676,80868
17345,137043
10612,92087
8515,49020
12236,104295
10512,66215
12884,169801
15578,49578
15392,126919
17092,140367
14310,117669
18460,103821
10362,109601
10400,145649
14823,163997
13538,102856
10994,249989
12327,78413
10714,135372
16297,121931
14395,73960
16556,39448
9656,119382
15324,112105
11681,72292
13987,72929
7650,125686
10916,66326
12914,179054
15827,90617
12696,117956
10060,135048
14327,42186
10687,199281
12902,48631
9176,140036
16550,51937
18252,55309
11434,65978
17815,115468
11962,125148
16688,131089
12818,102389
11898,107802
14982,38586
12039,71747
11385,74283
15155,101423
9558,102600
13673,56826
13017,103935
7902,166994
18028,109348
15812,105972
15023,65972
26160,138946
11978,68279
15024,58793
12106,108861
10943,102404
13695,153619
17618,88330
11621,106942
22094,108763
11180,118233
16488,86677
14778,121250
8446,100736
16507,75685
12140,58372
11200,59298
19601,78301
17939,143052
14321,109614
14174,223731
10594,107116
20113,61131
11686,85908
15150,119317
11126,72301
10853,52683
18505,56389
10058,76691
10078,67072
15438,41639
18604,196013
9981,144669
20852,97641
15045,70908
21194,134930
9671,74665
9043,93398
8654,62830
8347,49452
6318,140935
10271,72487
10560,51044
17753,77241
12403,252026
8821,103650
12159,118750
8962,61208
14078,76956
14255,66479
16168,82735
19375,118387
7688,65933
17570,92227
10715,113189
14786,68638
10864,65845
9804,109049
11237,122006
11874,107705
15482,70314
18612,146344
20511,102583
11648,83195
10215,122535
12415,114211
17527,71166
13597,95204
9508,91278
20671,164525
8896,166714
13146,85364
11369,72469
14439,66673
12709,83664
13520,96725
10777,107791
11604,100499
10537,113114
14119,78376
20198,81986
14383,128370
8980,101362
7520,76270
14178,199355
14693,145015
12636,108331
10127,72321
10956,148930
20046,73734
7478,82275
13125,70245
18514,81843
13762,81648
11549,86190
13315,130699
19709,152343
14020,74746
11331,137719
8796,98945
9185,185306
9110,81947
13228,79286
9790,49405
15759,93740
12233,79513
15319,96850
14270,74426
11523,89116
12089,198852
11788,64847
23136,118126
16028,72914
12658,79550
11093,55804
11299,137126
19699,55184
12511,145052
10696,183548
18877,69773
12327,99212
13867,127764
13871,137394
13971,55961
9534,63437
15542,52646
7733,67710
18885,71580
13559,83538
17263,71611
19269,93748
16055,82281
14017,116478
14801,65978
15262,67436
7717,102054
14590,80168
12516,110777
10067,144508
12480,61498
17950,135653
8799,47854
11161,85958
9897,44255
9994,80480
15781,98230
17934,95806
8384,119601
11958,61022
12724,177387
8539,174350
9923,155924
10706,56985
9748,119033
10744,117286
8284,50167
13477,80777
15883,131355
17037,152930
11364,43307
33009,70893
14429,64041
14848,88705
9783,89022
10860,125508
11243,160324
9223,49531
6608,82394
12700,62318
19142,51692
11673,122433
15457,134156
10690,82094
12381,118154
10684,90953
9040,78513
13709,104042
6966,55556
10977,117179
16837,98317
19229,103347
14290,88303
14017,74067
19279,177324
12270,131510
10860,191100
17302,111533
12963,103176
13114,116132
16053,67959
16720,96019
11558,113947
13877,87077
14098,53543
15597,153538
14318,216856
14637,67826
14371,135728
9761,91557
13300,95628
10211,197094
18172,63102
11776,72013
9798,106992
19026,84512
12262,58220
13477,136819
12104,66470
13006,152929
8159,75127
8211,69952
9236,91628
16940,71903
11083,110282
12809,117874
14642,107948
11776,83396
19913,131981
10877,127966
11645,162477
12323,92074
20328,107479
11788,238975
13400,96437
12645,116371
11077,81277
12540,58500
9869,52966
11371,227827
14880,171094
11015,144308
12447,134315
14690,88451
15501,71495
9703,128907
12756,85204
8769,81118
12352,67886
8297,78540
11040,138383
14066,133500
12999,55765
11730,138359
15448,61263
20896,209603
12994,66565
18854,98501
16750,105754
17709,193414
12888,98232
10158,130637
14124,130053
17106,31893
14707,77124
13735,71530
8559,73986
12020,97730
9312,95916
9493,193242
16374,84491
10445,96680
21847,106508
11251,117070
15332,81303
15850,103685
12407,64598
14206,182323
17031,103145
15328,61544
12595,74733
11721,93214
10453,109221
8670,113348
15055,55909
8659,115649
15129,128394
14887,127383
9675,120031
11420,143149
11463,81386
16800,106580
12148,98880
11391,79455
11224,133432
15024,101557
9415,128164
17900,102362
16374,82514
19418,141260
13733,88516
17129,186266
20064,66154
10567,130500
10759,54688
8537,104186
8726,82051
10247,129491
9584,107605
14701,156136
17175,131469
12562,94395
16710,76612
12139,39679
11780,72654
15479,118918
8562,77696
11772,69392
13379,70131
13750,78175
13556,53198
13611,113074
10531,89622
14753,62302
10997,102891
19457,120473
18421,137880
12299,116978
13617,84463
13722,74097
17230,142159
11729,76405
13585,112877
9074,114592
8711,134725
15354,58154
13100,57422
12205,52061
14756,82352
14886,145311
15314,191571
12976,56955
10591,79574
16960,156432
20014,255320
20694,74129
14682,89696
24739,128731
13791,80068
17040,60824
14038,113996
11019,118807
16340,124684
12773,66175
11055,187415
19318,47084
10614,121365
12671,69959
16744,102257
14828,58763
13121,113964
13975,79276
12808,138355
10667,86853
11235,193929
9019,34340
11780,169768
20619,58526
11389,87645
9868,119713
7225,83906
7144,164758
9057,122795
11836,112983
12683,111421
8465,51916
15069,72413
11950,111469
17247,43490
19632,46525
14444,131684
10823,138690
14553,70238
9178,103101
12862,101665
8539,117133
12678,82397
11916,64678
12036,123145
10479,72934
10836,62873
11952,96304
7745,88226
19146,125553
14247,89553
16405,100761
13111,70569
11141,207950
12835,187212
10380,136791
9853,102562
17828,72587
11859,85377
13644,105494
14001,66602
8633,113890
15847,295379
11676,150342
9409,110337
11415,102736
12261,60080
11153,113480
10900,60153
11597,157037
17587,87748
8383,142319
10481,142740
15175,156475
14181,85844
16047,71861
12222,74443
11240,132353
12791,100220
11444,113925
9176,94859
19163,88130
11689,48356
11647,99290
18062,64032
9510,139929
9478,91889
8418,62479
11644,72318
10705,110112
11935,173779
13572,189940
20598,85891
12440,132291
16424,53722
15508,200777
10061,98715
9815,130497
13039,118400
10910,78700
12532,60306
8994,117685
17344,54946
7718,119047
19518,131965
19573,59171
23163,78701
15213,44226
9595,50822
23052,103115
12892,102665
11202,86805
11968,63415
12677,75857
13124,73338
11409,58439
14376,109696
9623,56868
10317,123856
17732,122580
7862,153446
8182,66891
10186,111654
12147,112837
18685,113821
9080,198899
18764,67981
15773,183485
16353,86085
18080,183675
12963,99902
15138,87571
7430,172045
12153,121958
11377,149315
12666,71709
10477,100297
15082,92627
17038,96497
11889,144188
14742,111782
16418,219641
13111,54672
10305,153683
16150,227619
10871,82929
17365,79818
19918,81035
17931,65843
13613,131241
14914,222912
11719,135716
16606,53825
13174,84021
13932,361818
9407,63362
10420,54814
14428,76315
13663,133597
8421,247789
19663,124922
15275,134050
8328,108115
10799,66926
12197,43676
11203,58818
22848,89215
11092,80848
13493,52856
8456,114995
14874,85591
13176,121740
13252,75616
16922,144795
11060,87267
11196,91250
17292,49155
15494,95579
14092,146813
12941,47015
9888,130710
11893,38518
17987,77482
17326,106505
10407,109883
11886,70347
11420,56692
8956,122675
9552,111280
19267,57476
14761,166292
15999,71485
17585,161449
11621,44262
9098,70597
9911,80288
11127,81728
13538,67693
10591,147698
12063,80525
7904,212377
10324,91033
8420,112860
12282,134316
17453,105689
10035,156842
14984,77958
16558,107637
19334,195559
10385,153146
13129,68958
11522,142264
25425,167270
14008,111910
13673,124996
7676,151285
15081,91629
12102,71459
12854,82610
11518,110638
19869,86358
14149,82974
11210,125568
10731,54962
11174,79211
14593,68258
10364,161767
12965,99430
13449,150618
7863,56377
19544,114711
23326,127447
15050,103673
19981,98114
13659,59781
12287,87178
19385,81702
11000,83620
12105,114158
11247,45916
12881,135069
15042,68260
12517,38669
10669,265206
18094,149162
14092,172666
20866,76371
16427,62469
11177,217291
17251,37635
19190,49841
15810,67561
18400,74392
18541,86803
10891,37780
11435,60262
11413,45519
10610,64089
13482,79842
15574,85580
12913,133937
14396,95610
12244,80097
15367,62647
20148,71719
15814,81155
10758,82360
11477,129809
10986,100851
15156,224072
14849,66606
13033,66162
16867,57556
8597,86352
13551,110931
14991,64266
11376,143875
10266,310924
9817,88573
10666,136644
11300,100297
9702,110445
21068,79720
13051,196518
7759,76547
14633,72274
10260,105881
11867,58706
9706,78983
10424,73647
11232,75781
8789,70907
9662,52878
12466,67303
15884,108963
9920,132628
9495,77347
23224,181775
15847,221632
14613,103810
11431,52721
14513,76529
15792,127428
16792,55209
11275,113512
8836,90762
16654,142797
9571,129019
11531,67221
13302,115137
13969,65229
8995,74887
15045,65684
14549,173653
10623,92116
11257,65458
19890,66398
8947,93778
19440,93564
19847,223718
13511,140122
14281,83033
14552,122238
15017,116560
14181,117321
11195,79356
13759,81094
12555,93888
21461,121688
16331,53362
9271,39587
14771,53735
15771,210551
10232,99433
12548,52928
14152,75638
13325,84161
13999,148227
9126,109579
14094,126233
12654,71816
18617,119378
7135,95110
9583,273260
15046,104677
11963,43752
13737,100149
13697,201434
10912,61477
18014,138652
8273,82930
12593,119837
13730,304570
11219,78484
13755,94910
15623,204118
10525,87070
17222,78175
14866,55616
12275,96063
11397,131814
16905,77019
19436,111411
7288,80048
18206,126381
12532,68370
15457,131369
17319,110369
11426,65862
10564,70890
10976,84016
14851,119691
23448,121070
11858,95461
13368,79806
7755,155580
14010,118377
8345,97934
14888,82702
16382,153040
9035,57850
12640,145368
16227,50136
11608,110358
10550,61767
14955,103491
12032,81823
10436,93392
11859,78884
14290,49510
13492,89538
9288,66107
14459,132991
10909,127338
15357,50353
7571,134346
17934,43977
12697,111496
18500,100476
15554,91540
7612,70586
12039,98972
10273,64374
9045,75575
13378,126624
13265,100975
10730,129612
14698,88206
10638,49211
7123,69748
24386,106599
14651,74518
6422,115239
12209,58046
8151,34524
11025,82173
12444,97529
16236,131312
14079,88042
8792,85238
7512,54626
11395,57416
12591,78329
19388,155043
13104,229778
12684,103960
15365,52491
12521,179411
16895,94029
12112,114221
11265,111035
10375,105490
12635,128104
6362,106111
14710,46776
12531,106826
10095,33883
